,candidato,text
70,Haddad,RT @GLCampos_: Haddad vira réu em processo sobre construção de ciclovias em São Paulo https://t.co/AMEYZ8t5pI
71,Haddad,RT @o_antagonista: Bolsonaro: “Haddad prega divisão entre católicos e evangélicos” https://t.co/Z5jhhCWQKz
72,Haddad,"RT @edmilsonpapo10: Haddad ta desnorteado
O PT não fez nada nesse segundo turno
Se a imprensa vagabunda não estivesse divulgando fanfics, H…"
73,Haddad,Desconcertante análise de @eduwolfp https://t.co/OWiqPJyC51
74,Haddad,Quem não deves não Haddad temeras
75,Haddad,"RT @filgmartin: Walid Phares, cientista político que aconselhou o Presidente Donald Trump e o Governador Mitt Romney em questões de polític…"
76,Haddad,RT @leandroruschel: Denúncia sobre Irã influenciando eleição brasileira. Sabemos que o país transformou a Venezuela num hub para o terroris…
77,Haddad,"RT @marcosmitri: Fernando Haddad
Manuela D'Ávila
Guilherme Boulos
Sônia Guajajara

Os maiores democratas da atualidade brasileira, a eles m…"
78,Haddad,RT @BuzzFeedNewsBR: Haddad disse que faltou controle interno nas estatais e que “os diretores ficaram soltos para promover a corrupção e en…
79,Haddad,RT @DeputadoFederal: Milícias de Bolsonaro ameaçaram de morte o candidato ao governo de Sergipe do próprio PSL após ele declarar apoio a @H…
80,Haddad,RT @blackprinks: FAKE NEWS: Desmentindo todos os ditos falsos que disseram sobre o plano de governo do haddad: a thread (RT para espalhar)…
81,Haddad,RT @augustosnunes: #SanatórioGeral Lindbergh garante que o candidato que venceu Haddad por uma diferença de 18 milhões de votos é muito par…
82,Haddad,Sem https://t.co/oSioE6nqeX não fiasco vai ser grande.
83,Haddad,RT @marinha0192: Haddad foi atacar logo a igreja Universal. 8 milhões de fiéis. Isso sem contar os evangélicos de outras igrejas. Atacar o…
84,Haddad,RT @_arthbr: Meu Deus do céu o Haddad sentou na jiromba https://t.co/JSZoCEwjuk
85,Haddad,"RT @FabioTurque: @DaniloGentili @ManuelaDavila Cara, parabéns pelo post. O que aconteceu ontem desonrrou a igreja Católica. Não sou católic…"
86,Haddad,"RT @marcioadson: Até agora, eu tô gostando da postura do Haddad nesse segundo turno. Tá mais afrontoso, tocando o dedo com força nas ferida…"
87,Haddad,"RT @MBLivre: Fernando Haddad, o candidato do PT, JURA que a história do Kit Gay é FAKE NEWS. Desenterramos um vídeo de 2011 da própria Dilm…"
88,Haddad,"RT @luciano_hang: Segunda feira é dia de visita do Haddad ao Lula em Curitiba, será que ele vai? Ou so depois do dia 28?"
89,Haddad,"RT @benebarbosa_mvb: Aguardando o Haddad defender sua pauta a favor do aborto, da liberação das drogas, do estatismo, do desarmamento, do n…"
90,Haddad,"RT @EveraldoDalg: @clodoaldo_som Esses Haddad e seus acessores são muito burros. Só tiro no pé. 
Aceitem que dói menos.
Todo cristão esta u…"
91,Haddad,"RT @filgmartin: A estratégia da esquerda no 2°turno é tentar colar a imagem de Bolsonaro e de seus apoiadores a falsos ataques, fabricados…"
92,Haddad,@padrejoaozinho E sobre a ideologia de gênero? E sobre o aborto?? O Sr é tão sem caráter e sem embasamento que o vi… https://t.co/HtwB8yqALZ
93,Haddad,"RT @MirandaSa_: Se a Igreja voltasse aos tempos verdadeiramente católicos este 
padre seria excomungado! https://t.co/3OHdNGHpoG"
94,Haddad,"@jairbolsonaro @rodsbhmg @BolsonaroSP @CarlosBolsonaro @MBLivre 
Pois é ...
Vamos compartilhar  pois a mídia  (impa… https://t.co/EbZ0LTiKCP"
95,Haddad,"RT @Sempre_Fogo: E o pau tá quebrando na cúpula do PT, segundo li hoje cedo no Antagonista e esqueci de compartilhar pra quem tem dificulda…"
96,Haddad,"RT @prmaduro: Igreja Universal x Haddad

O @PSL_Nacional precisa falar no horário eleitoral sobre a impossibilidade de auditar (recontagem…"
97,Haddad,RT @augustosnunes: #SanatórioGeral Lindbergh garante que o candidato que venceu Haddad por uma diferença de 18 milhões de votos é muito par…
98,Haddad,"Querem proclamar Haddad como presidente, mas depois vão clamar por educação e saúde"
99,Haddad,haddad e bolsonaro mandando indireta aqui kkkkkkkk
100,Haddad,"RESUMÃO ANTAGONISTA: Haddad corre atrás de Bolsonaro Assine nossa newsletter:
https://t.co/wT00NZL2RS

Confira mais… https://t.co/yJZ3vL9MRL"
101,Haddad,RT @_arthbr: Meu Deus do céu o Haddad sentou na jiromba https://t.co/JSZoCEwjuk
102,Haddad,olha a cara desse infeliz de merda
103,Haddad,@FelipeC73053106 @gigibatati @flaalvisis @CdNLeon Quem mentiu fora a pessoa q criou essa imagem. Ou foi o Haddad q fez ela?
104,Haddad,RT @BR17MG2018: Haddad pede que militantes mintam sobre Bolsonaro e coordene ataques usando o nome de @jairbolsonaro 😱😡. Alguém tem q fazer…
105,Haddad,"RT @flaviohumanas: Enquanto pregam que o Bolsonaro nazista vai implantar uma ditadura, quem quer impedir a tia Carmem de mandar o meme do H…"
106,Haddad,"RT @gnatalini: Veja mais essa fiscalização que eu fiz, cumprindo minha obrigação de Vereador: Fernando Haddad “falsifica” frota de veículos…"
107,Haddad,"RT @whitewoIfs: pleníssima no meu belissimo e confortavel onibus com janela panorâmica escurecida, carregador de celular e ar condicionado…"
108,Haddad,"Olha quem prega a mentira, violência e fake news!
#PTnão #PTNuncaMais #BrasilComBolsonaro17"
109,Haddad,RT @lpbragancabr: Muitos se espantam com a mudança nas cores da campanha de Haddad já que o PT usa o vermelho desde 89 em suas campanhas. A…
110,Haddad,"@J_Janz @joaomc Tudo isso foi copiado do site do TSE, mas quando digo que beneficia o Haddad é pela estatística da coisa."
111,Haddad,"RT @whitewoIfs: pleníssima no meu belissimo e confortavel onibus com janela panorâmica escurecida, carregador de celular e ar condicionado…"
112,Haddad,"RT @soyjehny: Engraçado né Haddad, quando o Bispo Edir Macedo apoiou o PT você não reclamou. Agora que ele declara apoio ao Jair Bolsonaro…"
113,Haddad,"RT @Matinha3015: #Edição15
Podem preparar as receitas de bolo. Notícias não existirão mais. 
Voltamos ao passado por culpa de vocês. Pensar…"
114,Haddad,"RT @roxmo: Haddad discute com mulher em igreja católica: ""Você deve ser ateia"" - Como todos sabem, comunistas são ateus. Todos eles.  https…"
115,Haddad,"RT @gerdwenzel: ""A dignidade humana é inviolável"". https://t.co/wG7vp6Uj95"
116,Haddad,"Ehhh Globo.
Temer é o vice do PT.
Vcs estão querendo colar que,  Bolsonaro é Temer, Temer é PT, PT é Bolsonaro kkkk… https://t.co/aCo1hgINEX"
117,Haddad,"RT @filgmartin: As lives do Haddad são acompanhadas por um número menor de pessoas do que as minhas. Neste instante, ele está fazendo uma l…"
118,Haddad,"RT @apyus: Entendo quem vai anular. 

Entendo quem vê Bolsonaro como um mal maior e escolheu Haddad.

Entendo quem vê o PT como mal maior e…"
119,Haddad,"RT @MonicaPriRM: Ôh mulherada, sabe aquele homem que te bateu, ameaçou, ou não pagou a pensão do seu filho?? 

Então... o Haddad vai soltar!"
120,Haddad,RT @BuzzFeedNewsBR: Haddad disse que faltou controle interno nas estatais e que “os diretores ficaram soltos para promover a corrupção e en…
121,Haddad,"Haddad é réu em ação sobre ciclovia que causou um prejuízo de R$ 5,2 mi https://t.co/ztsVrCQGIE"
122,Haddad,RT @GABRlELinHELL: Jornalista da Fox News diz que o Irã está movimentando forças em território brasileiro pra influenciar a eleição a favor…
123,Haddad,"Chega de CANALHICE CINISMO CULHUDICE EsquerdoPaTia 
HIPOCRISIA PaTifaria PilanTragem FilhadaPuTice !… https://t.co/9EromGF3It"
124,Haddad,Gostei de um vídeo @YouTube https://t.co/KQ3VsGlqoQ William Bonner aguentou essa ai do Haddad
125,Haddad,"Será? N deixaram ele se articular nem no primeiro turno, DUVIDO!"
126,Haddad,"@AdilsonRVieira @Rosana_blue Amigo, veja abaixo notícias da gestão Haddad.. ele só criou 440 leitos em hospital em… https://t.co/zfTruHAcjq"
127,Haddad,"O Apelido de Bolsonaro é MITO e do Haddad IMITO kkkkk
#BrasilComBolsonaro17 
#PTNuncaMais"
128,Haddad,@Haddad_Fernando Haddad na mudança do seu logotipo para verde e amarelo faltou mudar so uma coisinha! No final aind… https://t.co/ByR0v8PvSV
129,Haddad,"RT @guarosen: O POSTE Haddad é motivo de chacota até nos EUA!
Deixem suas risadas kkkk #BrasilComBolsonaro17 https://t.co/2k7OAhSBk1"
130,Haddad,RT @FatosEsquerda: Este é Fernando Haddad: https://t.co/apnn97Vagr
131,Haddad,"RT @SaabBrasil: Bolsonaro não ‘serve nem para vereador’, diz Haddad - Fernando Haddad disse neste sábado que só uma pessoa desinformada pod…"
132,Haddad,RT @macunaimaz: Haddad @Haddad_Fernando quem espalha fake news mesmo  ? Sujeitinho atoa é cara de pau !!! Nojo !!! https://t.co/1VrTUbD2Ql
133,Haddad,RT @Haddad_Fernando: Um minuto com Fernando Haddad. #Haddad13 https://t.co/U7Sx79oWzc
134,Haddad,RT @Ramiroccastro: Quer entender o pq Edir Macedo e a universal odeiam Haddad? Não tem nada a ver com fé! O templo de salomao não tinha hab…
135,Haddad,"RT @filgmartin: As lives do Haddad são acompanhadas por um número menor de pessoas do que as minhas. Neste instante, ele está fazendo uma l…"
136,Haddad,RT @FlavioBolsonaro: A mentira é a marca registrada do PT: https://t.co/1zsE3sNXhJ
137,Haddad,Não gosto dessa aproximação do MITO com um dos donos da rede de esgoto!!🤔
138,Haddad,RT @Eddbraz: @jooaocorrea_ @QuebrandoOTabu E apesar de tudo eu não vi realmente até agora esses planos de cotas pra pessoas trans no plano…
139,Haddad,RT @JoelAlexandreM: Edir Macedo e Igreja Universal respondem Haddad https://t.co/RXvs5Q2W17
140,Haddad,"RT @ConceioRAlmeid1: Professor reportou agressão sofrida em Belém do Pará, ao sair 
com o irmão de uma casa de shows no bairro de Nazaré.
E…"
141,Haddad,"RT @gleisi: Diferente do candidato que prega o ódio, a intolerância, o preconceito e ataca com mentiras, a nossa campanha é de sinceridade…"
142,Haddad,RT @Debora_D_Diniz: O que dizer do argumento que o PT é corrupto? Houve investigação durante o governo do PT. Lula está preso. É preciso ga…
143,Haddad,"RT @Robinhobravo: Em instantes:
Debate 2018 - Na falta do outro candidato, Haddad debaterá com Dahhah, o Haddad do Multiverso. https://t.co…"
144,Haddad,"RT @RoseBarros__: “O candidato responderá na Justiça pelo ódio religioso que tenta espalhar e por suas calúnias”

Igreja Universal do Reino…"
145,Haddad,"RT @anna_go_to_him: “Censura da mídia”, “desencarceramento em massa” e outras FAKE NEWS que visaram deturpar o plano de governo do PT. Segu…"
146,Haddad,"RT @GiMG__: Haddad não é apenas o secretário do diabo q busca orientações no infernal Presídio, ele tbm é criador do kit gay infantil, foi…"
147,Haddad,"RT @apyus: Entendo quem vai anular. 

Entendo quem vê Bolsonaro como um mal maior e escolheu Haddad.

Entendo quem vê o PT como mal maior e…"
148,Haddad,@gleisi Na verdade vocês nunca tiveram respeito pelas pessoas. Em qual Haddad você pode voto? O Haddad do 1° turno… https://t.co/c9cKWRkGyo
149,Haddad,"RT @portalvermelho: Haddad, que foi alvo de agressões, repudiou atos e quer eleições com debate de propostas, mas Bolsonaro diz não poder f…"
150,Haddad,@andreiarosaaro @Marcelodedois @mari85814536 @Ro_anna @Leoni_a_jato kkkkkkkkkkkkkk vota no PT pq tem medo da ditadu… https://t.co/lWmBv0s6Oe
151,Haddad,"RT @Robinhobravo: Em instantes:
Debate 2018 - Na falta do outro candidato, Haddad debaterá com Dahhah, o Haddad do Multiverso. https://t.co…"
152,Haddad,"RT @Mestredestra1: PT de Verde e Amarelo
Manuela cristã
Haddad não é mais LuLa
Gente o que ta acontecendo? O que falta?
Jean Willys aparece…"
153,Haddad,"RT @paulacamara_: Após participar de uma missa na paróquia Santos Mártires, Haddad foi abordado por uma mulher: “Você comungar é um sacrilé…"
154,Haddad,"RT @samuelpeixoto: Bolsonaro 68%
Haddad 13%
Brancos 5%
Nulos 6%
Indecisos 8%⬅️⬅️⬅️⬅️

Desespero gente! O COISO vai ganhar e estamos todos f…"
155,Haddad,"RT @allantercalivre: Pelo andar da carruagem, não ficará um petista para contar história... https://t.co/7Ojbl097gF"
156,Haddad,RT @FlavioBolsonaro: A mentira é a marca registrada do PT: https://t.co/1zsE3sNXhJ
157,Haddad,"RT @luresendes: Haddad sobre Bolsonaro tê-lo chamado de fantoche: Bate continência para a bandeira dos EUA, não tem moral https://t.co/dAyG…"
158,Haddad,"O PT do Haddad aprova governo de Niclas Maduro? No dia 16 de outubro de 2017, precisamente à 10h05 da manhã, o velh… https://t.co/l0k6OO5LfF"
159,Haddad,"RT @AlexBrumMachado: ""A Igreja Universal do Reino de Deus anunciou que vai processar por calúnia o candidato do PT à Presidência da Repúbli…"
160,Haddad,"RT @HelioNogueiraTV: Haddad briga dentro de igreja com uma devota, e deve despencar na corrida presidencial nos próximos dias https://t.co/…"
161,Haddad,"RT @LeiLoc13: @UOLNoticias tá certo o Haddad 
Quem chama o bolsa família de bolsa vagabundo é o adversário que
agora muda o discurso e diz…"
162,Haddad,@JamesGGoulart @Tica_ralho @vicseghetto @F_Tumelero @pecesiqueira cara em que mundo vc vive? vc tá sendo governado… https://t.co/eq4Bly0KHI
163,Haddad,"NÃO ENGANAM MAIS! Querendo se passar por cristãos, HADDAD e MANUELA d'ÁV... https://t.co/uClo1MTPuT via @YouTube"
164,Haddad,@eaeparceiro @IvanKaramelozov @dayusso @dudazanardi @vitormoraesvi @Haddad_Fernando @MPF_PGR @TSEjusbr O Haddad foi… https://t.co/peocarBngH
165,Haddad,"RT @Robinhobravo: Em instantes:
Debate 2018 - Na falta do outro candidato, Haddad debaterá com Dahhah, o Haddad do Multiverso. https://t.co…"
166,Haddad,RT @julioshakall: ATENÇÃO CATÓLICOS: O PT ESTÁ TENTANDO CONQUISTAR VOTOS MANIPULANDO FATOS PARA DAR A ENTENDER QUE A CNBB  MANIFESTOU OFICI…
167,Haddad,"RT @PSL_Nacional: “Esse plano do Haddad cai que nem uma bomba, porque é um plano totalitário, é um plano centralista, é um plano controlado…"
168,Haddad,RT @musoverao: Haddad e Bolsonaro tuitando um sobre o outro parece aquele casal que terminou e ainda n superou o término
169,Haddad,RT @JoelAlexandreM: Edir Macedo e Igreja Universal respondem Haddad https://t.co/RXvs5Q2W17
170,Haddad,RT @GABRlELinHELL: jornalista da Fox News diz que tem fontes brasileira que dizem que a ditadura do Irã está interferindo nas eleições bras…
171,Haddad,"RT @brasil247: Haddad: Bolsonaro não tem qualificação nem para vereador, quanto mais para presidente

https://t.co/mMpXM4XYE8"
172,Haddad,"RT @ConceioRAlmeid1: Professor reportou agressão sofrida em Belém do Pará, ao sair 
com o irmão de uma casa de shows no bairro de Nazaré.
E…"
173,Haddad,RT @fitzca: Haddad é mais perigoso do que parece https://t.co/B5yHqILKhl
174,Haddad,"RT @DCM_online: Bolsonaro diz que aceita debate com Haddad, mas só se for a sós https://t.co/8gd7aIRRhW"
175,Haddad,"Haddad e Ciro, união que poderá transformar o Brasil https://t.co/3VcMZ3jcFx"
176,Haddad,"RT @guarosen: O POSTE Haddad é motivo de chacota até nos EUA!
Deixem suas risadas kkkk #BrasilComBolsonaro17 https://t.co/2k7OAhSBk1"
177,Haddad,@AgoraNoticiasBr Haddad é Lula
178,Haddad,RT @MBLivre: Haddad falando pra não confiar em candidato que muda de opinião em época de eleição é a melhor piada da semana. https://t.co/1…
179,Haddad,"RT @votobolsonaro: IGREJA UNIVERSAL

RESPONDE AO CANDIDATO

HADDAD DO PT 

. https://t.co/Not9RmW3PE ."
180,Haddad,RT @PastorMalafaia: NENHUM BRASILEIRO PODE ESQUECER ISSO &gt; O PT é contra a lava jato e o juiz Sérgio Moro. Será que é necessário algum outr…
181,Haddad,RT @witchofhawkins: o Haddad é que tem que processar a igreja universal por inventar calúnias sobre fazendo lavagem cerebral em seus fiéis…
182,Haddad,"RT @anacronices: haddad já:
parou de visitar lula
tirou o vermelho da identidade visual
desautorizou dirceu
desistiu da constituinte
e hoje…"
183,Haddad,RT @allantercalivre: Denúncia gravíssima vindo da FoxNews dos EUA: Irã perderá influência no Brasil se @jairbolsonaro vencer e o ditador ir…
184,Haddad,RT @asyllwn: q ciro foi esse que ta um haddad
185,Haddad,@radardamidia @sullacard O Haddad e Boulos ja disseram que é confiavel https://t.co/rc13cBeHoJ
